period,limit,tp_natr_coef,sl_natr_coef,cumulative_threshold,change_threshold,tolerance,num_bin,price_index,strategy,profit,expired,# win,# lose
15m,500,2.0,0.25,0.1,0.01,3,30,avgHL,poc,-0.007238018597997042,1,0,1
15m,500,2.0,0.25,0.1,0.01,3,30,avgHL,wa,-0.007238018597997135,1,0,1
15m,500,1.0,1.0,0.1,0.01,3,40,avgHL,poc,-0.0289520743919885,1,0,1
15m,500,1.0,1.0,0.1,0.01,3,40,avgHL,wa,-0.028952074391988544,1,0,1
15m,500,1.0,1.0,0.1,0.01,3,30,avgHL,poc,-0.028952074391988485,1,0,1
15m,500,1.0,1.0,0.1,0.01,3,30,avgHL,wa,-0.02895207439198854,1,0,1
15m,500,1.0,0.5,0.1,0.01,3,40,avgHL,poc,-0.01447603719599417,1,0,1
15m,500,1.0,0.5,0.1,0.01,3,40,avgHL,wa,-0.014476037195994192,1,0,1
15m,500,1.0,0.5,0.1,0.01,3,30,avgHL,poc,-0.014476037195994242,1,0,1
15m,500,1.0,0.5,0.1,0.01,3,30,avgHL,wa,-0.01447603719599427,1,0,1
15m,500,1.0,0.25,0.1,0.01,3,40,avgHL,poc,-0.007238018597997085,1,0,1
15m,500,1.0,0.25,0.1,0.01,3,40,avgHL,wa,-0.007238018597997096,1,0,1
15m,500,1.0,0.25,0.1,0.01,3,30,avgHL,poc,-0.007238018597997042,1,0,1
15m,500,1.0,0.25,0.1,0.01,3,30,avgHL,wa,-0.007238018597997135,1,0,1
15m,500,0.5,1.0,0.1,0.01,3,40,avgHL,poc,-0.0289520743919885,1,0,1
15m,500,0.5,1.0,0.1,0.01,3,40,avgHL,wa,0.014476037195994192,1,1,0
15m,500,0.5,1.0,0.1,0.01,3,30,avgHL,poc,-0.028952074391988485,1,0,1
15m,500,0.5,1.0,0.1,0.01,3,30,avgHL,wa,0.01447603719599427,1,1,0
15m,500,0.5,0.5,0.1,0.01,3,40,avgHL,poc,-0.01447603719599417,1,0,1
15m,500,0.5,0.5,0.1,0.01,3,40,avgHL,wa,0.014476037195994192,1,1,0
15m,500,0.5,0.5,0.1,0.01,3,30,avgHL,poc,-0.014476037195994242,1,0,1
15m,500,0.5,0.5,0.1,0.01,3,30,avgHL,wa,0.01447603719599427,1,1,0
15m,500,0.5,0.25,0.1,0.01,3,40,avgHL,poc,-0.007238018597997085,1,0,1
15m,500,0.5,0.25,0.1,0.01,3,40,avgHL,wa,-0.007238018597997096,1,0,1
15m,500,0.5,0.25,0.1,0.01,3,30,avgHL,poc,-0.007238018597997042,1,0,1
15m,500,0.5,0.25,0.1,0.01,3,30,avgHL,wa,-0.007238018597997135,1,0,1
5m,500,2.0,1.0,0.1,0.005,3,40,high,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,3,40,high,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,3,30,high,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,3,30,high,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,3,40,high,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,3,40,high,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,3,30,high,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,3,30,high,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,3,40,high,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,3,40,high,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,3,30,high,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,3,30,high,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,3,40,high,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,3,40,high,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,3,30,high,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,3,30,high,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,3,40,high,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,3,40,high,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,3,30,high,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,3,30,high,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,3,40,high,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,3,40,high,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,3,30,high,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,3,30,high,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,3,40,high,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,3,40,high,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,3,30,high,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,3,30,high,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,3,40,high,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,3,40,high,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,3,30,high,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,3,30,high,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,3,40,high,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,3,40,high,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,3,30,high,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,3,30,high,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,3,40,high,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,3,40,high,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,3,30,high,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,3,30,high,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,3,40,high,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,3,40,high,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,3,30,high,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,3,30,high,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,3,40,high,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,3,40,high,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,3,30,high,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,3,30,high,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,3,40,high,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,3,40,high,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,3,30,high,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,3,30,high,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,3,40,high,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,3,40,high,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,3,30,high,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,3,30,high,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,3,40,high,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,3,40,high,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,3,30,high,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,3,30,high,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,3,40,high,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,3,40,high,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,3,30,high,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,3,30,high,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,3,40,high,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,3,40,high,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,3,30,high,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,3,30,high,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,3,40,high,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,3,40,high,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,3,30,high,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,3,30,high,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,3,40,low,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,3,40,low,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,3,30,low,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,3,30,low,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,3,40,low,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,3,40,low,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,3,30,low,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,3,30,low,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,3,40,low,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,3,40,low,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,3,30,low,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,3,30,low,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,3,40,low,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,3,40,low,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,3,30,low,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,3,30,low,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,3,40,low,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,3,40,low,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,3,30,low,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,3,30,low,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,3,40,low,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,3,40,low,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,3,30,low,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,3,30,low,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,3,40,low,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,3,40,low,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,3,30,low,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,3,30,low,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,3,40,low,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,3,40,low,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,3,30,low,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,3,30,low,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,3,40,low,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,3,40,low,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,3,30,low,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,3,30,low,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,3,40,low,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,3,40,low,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,3,30,low,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,3,30,low,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,3,40,low,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,3,40,low,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,3,30,low,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,3,30,low,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,3,40,low,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,3,40,low,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,3,30,low,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,3,30,low,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,3,40,low,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,3,40,low,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,3,30,low,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,3,30,low,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,3,40,low,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,3,40,low,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,3,30,low,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,3,30,low,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,3,40,low,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,3,40,low,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,3,30,low,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,3,30,low,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,3,40,low,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,3,40,low,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,3,30,low,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,3,30,low,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,3,40,low,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,3,40,low,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,3,30,low,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,3,30,low,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,3,40,low,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,3,40,low,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,3,30,low,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,3,30,low,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,3,40,avgHL,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,3,40,avgHL,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,3,30,avgHL,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,3,30,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,3,40,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,3,40,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,3,30,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,3,30,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,3,40,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,3,40,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,3,30,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,3,30,avgHL,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,3,40,avgHL,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,3,40,avgHL,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,3,30,avgHL,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,3,30,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,3,40,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,3,40,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,3,30,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,3,30,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,3,40,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,3,40,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,3,30,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,3,30,avgHL,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,3,40,avgHL,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,3,40,avgHL,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,3,30,avgHL,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,3,30,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,3,40,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,3,40,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,3,30,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,3,30,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,3,40,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,3,40,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,3,30,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,3,30,avgHL,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,3,40,avgHL,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,3,40,avgHL,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,3,30,avgHL,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,3,30,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,3,40,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,3,40,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,3,30,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,3,30,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,3,40,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,3,40,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,3,30,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,3,30,avgHL,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,3,40,avgHL,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,3,40,avgHL,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,3,30,avgHL,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,3,30,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,3,40,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,3,40,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,3,30,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,3,30,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,3,40,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,3,40,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,3,30,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,3,30,avgHL,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,3,40,avgHL,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,3,40,avgHL,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,3,30,avgHL,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,3,30,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,3,40,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,3,40,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,3,30,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,3,30,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,3,40,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,3,40,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,3,30,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,3,30,avgHL,wa,0.0,0,0,0
15m,500,2.0,1.0,0.1,0.005,4,40,high,poc,-0.028517924023541957,0,0,1
15m,500,2.0,1.0,0.1,0.005,4,40,high,wa,-0.02851792402354204,0,0,1
15m,500,2.0,1.0,0.1,0.005,4,30,high,poc,-0.028517924023542026,0,0,1
15m,500,2.0,1.0,0.1,0.005,4,30,high,wa,-0.028517924023541957,0,0,1
15m,500,2.0,0.5,0.1,0.005,4,40,high,poc,-0.014258962011771056,0,0,1
15m,500,2.0,0.5,0.1,0.005,4,40,high,wa,-0.01425896201177102,0,0,1
15m,500,2.0,0.5,0.1,0.005,4,30,high,poc,-0.014258962011771091,0,0,1
15m,500,2.0,0.5,0.1,0.005,4,30,high,wa,-0.01425896201177106,0,0,1
15m,500,2.0,0.25,0.1,0.005,4,40,high,poc,-0.007129481005885528,0,0,1
15m,500,2.0,0.25,0.1,0.005,4,40,high,wa,-0.007129481005885429,0,0,1
15m,500,2.0,0.25,0.1,0.005,4,30,high,poc,-0.007129481005885467,0,0,1
15m,500,2.0,0.25,0.1,0.005,4,30,high,wa,-0.007129481005885449,0,0,1
15m,500,1.0,1.0,0.1,0.005,4,40,high,poc,-0.028517924023541957,0,0,1
15m,500,1.0,1.0,0.1,0.005,4,40,high,wa,-0.02851792402354204,0,0,1
15m,500,1.0,1.0,0.1,0.005,4,30,high,poc,-0.028517924023542026,0,0,1
15m,500,1.0,1.0,0.1,0.005,4,30,high,wa,-0.028517924023541957,0,0,1
15m,500,1.0,0.5,0.1,0.005,4,40,high,poc,-0.014258962011771056,0,0,1
15m,500,1.0,0.5,0.1,0.005,4,40,high,wa,-0.01425896201177102,0,0,1
15m,500,1.0,0.5,0.1,0.005,4,30,high,poc,-0.014258962011771091,0,0,1
15m,500,1.0,0.5,0.1,0.005,4,30,high,wa,-0.01425896201177106,0,0,1
15m,500,1.0,0.25,0.1,0.005,4,40,high,poc,-0.007129481005885528,0,0,1
15m,500,1.0,0.25,0.1,0.005,4,40,high,wa,-0.007129481005885429,0,0,1
15m,500,1.0,0.25,0.1,0.005,4,30,high,poc,-0.007129481005885467,0,0,1
15m,500,1.0,0.25,0.1,0.005,4,30,high,wa,-0.007129481005885449,0,0,1
15m,500,0.5,1.0,0.1,0.005,4,40,high,poc,-0.028517924023541957,0,0,1
15m,500,0.5,1.0,0.1,0.005,4,40,high,wa,-0.02851792402354204,0,0,1
15m,500,0.5,1.0,0.1,0.005,4,30,high,poc,-0.028517924023542026,0,0,1
15m,500,0.5,1.0,0.1,0.005,4,30,high,wa,-0.028517924023541957,0,0,1
15m,500,0.5,0.5,0.1,0.005,4,40,high,poc,-0.014258962011771056,0,0,1
15m,500,0.5,0.5,0.1,0.005,4,40,high,wa,-0.01425896201177102,0,0,1
15m,500,0.5,0.5,0.1,0.005,4,30,high,poc,-0.014258962011771091,0,0,1
15m,500,0.5,0.5,0.1,0.005,4,30,high,wa,-0.01425896201177106,0,0,1
15m,500,0.5,0.25,0.1,0.005,4,40,high,poc,-0.007129481005885528,0,0,1
15m,500,0.5,0.25,0.1,0.005,4,40,high,wa,-0.007129481005885429,0,0,1
15m,500,0.5,0.25,0.1,0.005,4,30,high,poc,-0.007129481005885467,0,0,1
15m,500,0.5,0.25,0.1,0.005,4,30,high,wa,-0.007129481005885449,0,0,1
15m,500,2.0,1.0,0.1,0.01,4,40,high,poc,-0.028517924023542078,1,0,1
15m,500,2.0,1.0,0.1,0.01,4,40,high,wa,-0.045730293282296115,0,0,2
15m,500,2.0,1.0,0.1,0.01,4,30,high,poc,-0.028517924023542043,1,0,1
15m,500,2.0,1.0,0.1,0.01,4,30,high,wa,-0.045730293282295977,0,0,2
15m,500,2.0,0.5,0.1,0.01,4,40,high,poc,-0.014258962011770961,1,0,1
15m,500,2.0,0.5,0.1,0.01,4,40,high,wa,-0.022865146641148165,0,0,2
15m,500,2.0,0.5,0.1,0.01,4,30,high,poc,-0.014258962011771022,1,0,1
15m,500,2.0,0.5,0.1,0.01,4,30,high,wa,-0.022865146641147884,0,0,2
15m,500,2.0,0.25,0.1,0.01,4,40,high,poc,-0.0071294810058854805,1,0,1
15m,500,2.0,0.25,0.1,0.01,4,40,high,wa,-0.011432573320574083,0,0,2
15m,500,2.0,0.25,0.1,0.01,4,30,high,poc,-0.007129481005885432,1,0,1
15m,500,2.0,0.25,0.1,0.01,4,30,high,wa,-0.011432573320574128,0,0,2
15m,500,1.0,1.0,0.1,0.01,4,40,high,poc,-0.028517924023542078,1,0,1
15m,500,1.0,1.0,0.1,0.01,4,40,high,wa,-0.045730293282296115,0,0,2
15m,500,1.0,1.0,0.1,0.01,4,30,high,poc,-0.028517924023542043,1,0,1
15m,500,1.0,1.0,0.1,0.01,4,30,high,wa,-0.045730293282295977,0,0,2
15m,500,1.0,0.5,0.1,0.01,4,40,high,poc,-0.014258962011770961,1,0,1
15m,500,1.0,0.5,0.1,0.01,4,40,high,wa,-0.022865146641148165,0,0,2
15m,500,1.0,0.5,0.1,0.01,4,30,high,poc,-0.014258962011771022,1,0,1
15m,500,1.0,0.5,0.1,0.01,4,30,high,wa,-0.022865146641147884,0,0,2
15m,500,1.0,0.25,0.1,0.01,4,40,high,poc,-0.0071294810058854805,1,0,1
15m,500,1.0,0.25,0.1,0.01,4,40,high,wa,-0.011432573320574083,0,0,2
15m,500,1.0,0.25,0.1,0.01,4,30,high,poc,-0.007129481005885432,1,0,1
15m,500,1.0,0.25,0.1,0.01,4,30,high,wa,-0.011432573320574128,0,0,2
15m,500,0.5,1.0,0.1,0.01,4,40,high,poc,-0.028517924023542078,1,0,1
15m,500,0.5,1.0,0.1,0.01,4,40,high,wa,-0.019911739394164983,0,1,1
15m,500,0.5,1.0,0.1,0.01,4,30,high,poc,-0.028517924023542043,1,0,1
15m,500,0.5,1.0,0.1,0.01,4,30,high,wa,-0.01991173939416504,0,1,1
15m,500,0.5,0.5,0.1,0.01,4,40,high,poc,-0.014258962011770961,1,0,1
15m,500,0.5,0.5,0.1,0.01,4,40,high,wa,-0.022865146641148165,0,0,2
15m,500,0.5,0.5,0.1,0.01,4,30,high,poc,-0.014258962011771022,1,0,1
15m,500,0.5,0.5,0.1,0.01,4,30,high,wa,-0.022865146641147884,0,0,2
15m,500,0.5,0.25,0.1,0.01,4,40,high,poc,-0.0071294810058854805,1,0,1
15m,500,0.5,0.25,0.1,0.01,4,40,high,wa,-0.011432573320574083,0,0,2
15m,500,0.5,0.25,0.1,0.01,4,30,high,poc,-0.007129481005885432,1,0,1
15m,500,0.5,0.25,0.1,0.01,4,30,high,wa,-0.011432573320574128,0,0,2
15m,500,2.0,1.0,0.1,0.005,4,40,low,poc,-0.0035153893931991684,0,1,1
15m,500,2.0,1.0,0.1,0.005,4,40,low,wa,-0.003515389393199061,0,1,1
15m,500,2.0,1.0,0.1,0.005,4,30,low,poc,-0.0035153893931990365,0,1,1
15m,500,2.0,1.0,0.1,0.005,4,30,low,wa,-0.0035153893931991545,0,1,1
15m,500,2.0,0.5,0.1,0.005,4,40,low,poc,0.010960647802795221,0,1,1
15m,500,2.0,0.5,0.1,0.005,4,40,low,wa,0.010960647802795272,0,1,1
15m,500,2.0,0.5,0.1,0.005,4,30,low,poc,0.0109606478027953,0,1,1
15m,500,2.0,0.5,0.1,0.005,4,30,low,wa,0.01096064780279532,0,1,1
15m,500,2.0,0.25,0.1,0.005,4,40,low,poc,0.018198666400792336,0,1,1
15m,500,2.0,0.25,0.1,0.005,4,40,low,wa,0.018198666400792277,0,1,1
