period,limit,tp_natr_coef,sl_natr_coef,cumulative_threshold,change_threshold,tolerance,num_bin,price_index,strategy,profit,expired,# win,# lose
15m,500,2.0,0.5,0.1,0.01,3,40,avgHL,wa,0.08081842819863175,0,2,0
15m,500,2.0,0.5,0.1,0.01,3,30,avgHL,poc,-0.02020460704965785,0,0,2
15m,500,2.0,0.5,0.1,0.01,3,30,avgHL,wa,0.08081842819863172,0,2,0
15m,500,2.0,0.25,0.1,0.01,3,40,avgHL,poc,-0.010102303524829031,0,0,2
15m,500,2.0,0.25,0.1,0.01,3,40,avgHL,wa,0.08081842819863175,0,2,0
15m,500,2.0,0.25,0.1,0.01,3,30,avgHL,poc,-0.010102303524829043,0,0,2
15m,500,2.0,0.25,0.1,0.01,3,30,avgHL,wa,0.08081842819863172,0,2,0
15m,500,1.0,1.0,0.1,0.01,3,40,avgHL,poc,-0.04040921409931578,0,0,2
15m,500,1.0,1.0,0.1,0.01,3,40,avgHL,wa,-0.009013233653905859,0,1,1
15m,500,1.0,1.0,0.1,0.01,3,30,avgHL,poc,-0.04040921409931593,0,0,2
15m,500,1.0,1.0,0.1,0.01,3,30,avgHL,wa,-0.009013233653905897,0,1,1
15m,500,1.0,0.5,0.1,0.01,3,40,avgHL,poc,-0.020204607049657944,0,0,2
15m,500,1.0,0.5,0.1,0.01,3,40,avgHL,wa,0.003342378284399714,0,1,1
15m,500,1.0,0.5,0.1,0.01,3,30,avgHL,poc,-0.02020460704965785,0,0,2
15m,500,1.0,0.5,0.1,0.01,3,30,avgHL,wa,0.003342378284399601,0,1,1
15m,500,1.0,0.25,0.1,0.01,3,40,avgHL,poc,-0.010102303524829031,0,0,2
15m,500,1.0,0.25,0.1,0.01,3,40,avgHL,wa,0.009520184253552253,0,1,1
15m,500,1.0,0.25,0.1,0.01,3,30,avgHL,poc,-0.010102303524829043,0,0,2
15m,500,1.0,0.25,0.1,0.01,3,30,avgHL,wa,0.009520184253552229,0,1,1
15m,500,0.5,1.0,0.1,0.01,3,40,avgHL,poc,-0.0033423782843994432,0,1,1
15m,500,0.5,1.0,0.1,0.01,3,40,avgHL,wa,-0.04040921409931594,0,0,2
15m,500,0.5,1.0,0.1,0.01,3,30,avgHL,poc,-0.0033423782843995872,0,1,1
15m,500,0.5,1.0,0.1,0.01,3,30,avgHL,wa,-0.04040921409931585,0,0,2
15m,500,0.5,0.5,0.1,0.01,3,40,avgHL,poc,0.00450661682695298,0,1,1
15m,500,0.5,0.5,0.1,0.01,3,40,avgHL,wa,-0.020204607049657784,0,0,2
15m,500,0.5,0.5,0.1,0.01,3,30,avgHL,poc,0.004506616826953009,0,1,1
15m,500,0.5,0.5,0.1,0.01,3,30,avgHL,wa,-0.020204607049657868,0,0,2
15m,500,0.5,0.25,0.1,0.01,3,40,avgHL,poc,0.008431114382629251,0,1,1
15m,500,0.5,0.25,0.1,0.01,3,40,avgHL,wa,-0.010102303524829017,0,0,2
15m,500,0.5,0.25,0.1,0.01,3,30,avgHL,poc,0.008431114382629189,0,1,1
15m,500,0.5,0.25,0.1,0.01,3,30,avgHL,wa,-0.010102303524828994,0,0,2
5m,500,2.0,1.0,0.1,0.005,3,40,high,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,3,40,high,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,3,30,high,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,3,30,high,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,3,40,high,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,3,40,high,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,3,30,high,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,3,30,high,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,3,40,high,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,3,40,high,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,3,30,high,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,3,30,high,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,3,40,high,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,3,40,high,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,3,30,high,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,3,30,high,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,3,40,high,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,3,40,high,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,3,30,high,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,3,30,high,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,3,40,high,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,3,40,high,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,3,30,high,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,3,30,high,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,3,40,high,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,3,40,high,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,3,30,high,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,3,30,high,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,3,40,high,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,3,40,high,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,3,30,high,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,3,30,high,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,3,40,high,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,3,40,high,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,3,30,high,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,3,30,high,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,3,40,high,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,3,40,high,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,3,30,high,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,3,30,high,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,3,40,high,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,3,40,high,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,3,30,high,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,3,30,high,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,3,40,high,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,3,40,high,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,3,30,high,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,3,30,high,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,3,40,high,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,3,40,high,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,3,30,high,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,3,30,high,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,3,40,high,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,3,40,high,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,3,30,high,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,3,30,high,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,3,40,high,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,3,40,high,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,3,30,high,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,3,30,high,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,3,40,high,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,3,40,high,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,3,30,high,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,3,30,high,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,3,40,high,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,3,40,high,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,3,30,high,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,3,30,high,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,3,40,high,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,3,40,high,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,3,30,high,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,3,30,high,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,3,40,low,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,3,40,low,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,3,30,low,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,3,30,low,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,3,40,low,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,3,40,low,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,3,30,low,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,3,30,low,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,3,40,low,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,3,40,low,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,3,30,low,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,3,30,low,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,3,40,low,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,3,40,low,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,3,30,low,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,3,30,low,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,3,40,low,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,3,40,low,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,3,30,low,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,3,30,low,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,3,40,low,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,3,40,low,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,3,30,low,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,3,30,low,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,3,40,low,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,3,40,low,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,3,30,low,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,3,30,low,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,3,40,low,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,3,40,low,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,3,30,low,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,3,30,low,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,3,40,low,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,3,40,low,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,3,30,low,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,3,30,low,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,3,40,low,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,3,40,low,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,3,30,low,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,3,30,low,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,3,40,low,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,3,40,low,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,3,30,low,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,3,30,low,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,3,40,low,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,3,40,low,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,3,30,low,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,3,30,low,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,3,40,low,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,3,40,low,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,3,30,low,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,3,30,low,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,3,40,low,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,3,40,low,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,3,30,low,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,3,30,low,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,3,40,low,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,3,40,low,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,3,30,low,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,3,30,low,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,3,40,low,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,3,40,low,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,3,30,low,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,3,30,low,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,3,40,low,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,3,40,low,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,3,30,low,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,3,30,low,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,3,40,low,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,3,40,low,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,3,30,low,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,3,30,low,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,3,40,avgHL,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,3,40,avgHL,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,3,30,avgHL,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,3,30,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,3,40,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,3,40,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,3,30,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,3,30,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,3,40,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,3,40,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,3,30,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,3,30,avgHL,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,3,40,avgHL,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,3,40,avgHL,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,3,30,avgHL,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,3,30,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,3,40,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,3,40,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,3,30,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,3,30,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,3,40,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,3,40,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,3,30,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,3,30,avgHL,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,3,40,avgHL,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,3,40,avgHL,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,3,30,avgHL,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,3,30,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,3,40,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,3,40,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,3,30,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,3,30,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,3,40,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,3,40,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,3,30,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,3,30,avgHL,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,3,40,avgHL,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,3,40,avgHL,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,3,30,avgHL,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,3,30,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,3,40,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,3,40,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,3,30,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,3,30,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,3,40,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,3,40,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,3,30,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,3,30,avgHL,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,3,40,avgHL,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,3,40,avgHL,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,3,30,avgHL,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,3,30,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,3,40,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,3,40,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,3,30,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,3,30,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,3,40,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,3,40,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,3,30,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,3,30,avgHL,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,3,40,avgHL,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,3,40,avgHL,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,3,30,avgHL,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,3,30,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,3,40,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,3,40,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,3,30,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,3,30,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,3,40,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,3,40,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,3,30,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,3,30,avgHL,wa,0.0,0,0,0
15m,500,2.0,1.0,0.1,0.005,4,40,high,poc,0.03142805298493915,1,1,0
15m,500,2.0,1.0,0.1,0.005,4,40,high,wa,0.0,2,0,0
15m,500,2.0,1.0,0.1,0.005,4,30,high,poc,0.03142805298493914,1,1,0
15m,500,2.0,1.0,0.1,0.005,4,30,high,wa,0.0,2,0,0
15m,500,2.0,0.5,0.1,0.005,4,40,high,poc,0.03142805298493915,1,1,0
15m,500,2.0,0.5,0.1,0.005,4,40,high,wa,0.0,2,0,0
15m,500,2.0,0.5,0.1,0.005,4,30,high,poc,0.03142805298493914,1,1,0
15m,500,2.0,0.5,0.1,0.005,4,30,high,wa,0.0,2,0,0
15m,500,2.0,0.25,0.1,0.005,4,40,high,poc,0.03142805298493915,1,1,0
15m,500,2.0,0.25,0.1,0.005,4,40,high,wa,0.0,2,0,0
15m,500,2.0,0.25,0.1,0.005,4,30,high,poc,0.03142805298493914,1,1,0
15m,500,2.0,0.25,0.1,0.005,4,30,high,wa,0.0,2,0,0
15m,500,1.0,1.0,0.1,0.005,4,40,high,poc,0.015714026492469575,1,1,0
15m,500,1.0,1.0,0.1,0.005,4,40,high,wa,0.0,2,0,0
15m,500,1.0,1.0,0.1,0.005,4,30,high,poc,-0.01571402649246951,1,0,1
15m,500,1.0,1.0,0.1,0.005,4,30,high,wa,0.0,2,0,0
15m,500,1.0,0.5,0.1,0.005,4,40,high,poc,0.015714026492469575,1,1,0
15m,500,1.0,0.5,0.1,0.005,4,40,high,wa,0.0,2,0,0
15m,500,1.0,0.5,0.1,0.005,4,30,high,poc,-0.007857013246234754,1,0,1
15m,500,1.0,0.5,0.1,0.005,4,30,high,wa,0.0,2,0,0
15m,500,1.0,0.25,0.1,0.005,4,40,high,poc,0.015714026492469575,1,1,0
15m,500,1.0,0.25,0.1,0.005,4,40,high,wa,0.0,2,0,0
15m,500,1.0,0.25,0.1,0.005,4,30,high,poc,-0.003928506623117439,1,0,1
15m,500,1.0,0.25,0.1,0.005,4,30,high,wa,0.0,2,0,0
15m,500,0.5,1.0,0.1,0.005,4,40,high,poc,-0.015714026492469575,1,0,1
15m,500,0.5,1.0,0.1,0.005,4,40,high,wa,0.0,2,0,0
15m,500,0.5,1.0,0.1,0.005,4,30,high,poc,-0.01571402649246951,1,0,1
15m,500,0.5,1.0,0.1,0.005,4,30,high,wa,0.0,2,0,0
15m,500,0.5,0.5,0.1,0.005,4,40,high,poc,-0.007857013246234787,1,0,1
15m,500,0.5,0.5,0.1,0.005,4,40,high,wa,0.0,2,0,0
15m,500,0.5,0.5,0.1,0.005,4,30,high,poc,-0.007857013246234754,1,0,1
15m,500,0.5,0.5,0.1,0.005,4,30,high,wa,0.0,2,0,0
15m,500,0.5,0.25,0.1,0.005,4,40,high,poc,-0.003928506623117332,1,0,1
15m,500,0.5,0.25,0.1,0.005,4,40,high,wa,0.0,2,0,0
15m,500,0.5,0.25,0.1,0.005,4,30,high,poc,-0.003928506623117439,1,0,1
15m,500,0.5,0.25,0.1,0.005,4,30,high,wa,0.0,2,0,0
15m,500,2.0,1.0,0.1,0.01,4,40,high,poc,0.03142805298493911,0,1,0
15m,500,2.0,1.0,0.1,0.01,4,40,high,wa,0.0,1,0,0
15m,500,2.0,1.0,0.1,0.01,4,30,high,poc,0.0,1,0,0
15m,500,2.0,1.0,0.1,0.01,4,30,high,wa,0.0,1,0,0
15m,500,2.0,0.5,0.1,0.01,4,40,high,poc,0.03142805298493911,0,1,0
15m,500,2.0,0.5,0.1,0.01,4,40,high,wa,0.0,1,0,0
15m,500,2.0,0.5,0.1,0.01,4,30,high,poc,0.0,1,0,0
15m,500,2.0,0.5,0.1,0.01,4,30,high,wa,0.0,1,0,0
15m,500,2.0,0.25,0.1,0.01,4,40,high,poc,0.03142805298493911,0,1,0
15m,500,2.0,0.25,0.1,0.01,4,40,high,wa,0.0,1,0,0
15m,500,2.0,0.25,0.1,0.01,4,30,high,poc,0.0,1,0,0
15m,500,2.0,0.25,0.1,0.01,4,30,high,wa,0.0,1,0,0
15m,500,1.0,1.0,0.1,0.01,4,40,high,poc,-0.015714026492469554,0,0,1
15m,500,1.0,1.0,0.1,0.01,4,40,high,wa,0.0,1,0,0
15m,500,1.0,1.0,0.1,0.01,4,30,high,poc,0.0,1,0,0
15m,500,1.0,1.0,0.1,0.01,4,30,high,wa,0.0,1,0,0
15m,500,1.0,0.5,0.1,0.01,4,40,high,poc,-0.007857013246234838,0,0,1
15m,500,1.0,0.5,0.1,0.01,4,40,high,wa,0.0,1,0,0
15m,500,1.0,0.5,0.1,0.01,4,30,high,poc,0.0,1,0,0
15m,500,1.0,0.5,0.1,0.01,4,30,high,wa,0.0,1,0,0
15m,500,1.0,0.25,0.1,0.01,4,40,high,poc,-0.003928506623117419,0,0,1
15m,500,1.0,0.25,0.1,0.01,4,40,high,wa,0.0,1,0,0
15m,500,1.0,0.25,0.1,0.01,4,30,high,poc,0.0,1,0,0
15m,500,1.0,0.25,0.1,0.01,4,30,high,wa,0.0,1,0,0
15m,500,0.5,1.0,0.1,0.01,4,40,high,poc,-0.015714026492469554,0,0,1
15m,500,0.5,1.0,0.1,0.01,4,40,high,wa,0.0,1,0,0
15m,500,0.5,1.0,0.1,0.01,4,30,high,poc,0.0,1,0,0
15m,500,0.5,1.0,0.1,0.01,4,30,high,wa,0.0,1,0,0
15m,500,0.5,0.5,0.1,0.01,4,40,high,poc,-0.007857013246234838,0,0,1
15m,500,0.5,0.5,0.1,0.01,4,40,high,wa,0.0,1,0,0
15m,500,0.5,0.5,0.1,0.01,4,30,high,poc,0.0,1,0,0
15m,500,0.5,0.5,0.1,0.01,4,30,high,wa,0.0,1,0,0
15m,500,0.5,0.25,0.1,0.01,4,40,high,poc,-0.003928506623117419,0,0,1
15m,500,0.5,0.25,0.1,0.01,4,40,high,wa,0.0,1,0,0
15m,500,0.5,0.25,0.1,0.01,4,30,high,poc,0.0,1,0,0
15m,500,0.5,0.25,0.1,0.01,4,30,high,wa,0.0,1,0,0
15m,500,2.0,1.0,0.1,0.005,4,40,low,poc,-0.015697990222705054,0,0,1
15m,500,2.0,1.0,0.1,0.005,4,40,low,wa,0.0,1,0,0
15m,500,2.0,1.0,0.1,0.005,4,30,low,poc,-0.01569799022270504,0,0,1
15m,500,2.0,1.0,0.1,0.005,4,30,low,wa,0.0,1,0,0
15m,500,2.0,0.5,0.1,0.005,4,40,low,poc,-0.007848995111352466,0,0,1
15m,500,2.0,0.5,0.1,0.005,4,40,low,wa,0.0,1,0,0
15m,500,2.0,0.5,0.1,0.005,4,30,low,poc,-0.00784899511135252,0,0,1
15m,500,2.0,0.5,0.1,0.005,4,30,low,wa,0.0,1,0,0
15m,500,2.0,0.25,0.1,0.005,4,40,low,poc,-0.003924497555676293,0,0,1
15m,500,2.0,0.25,0.1,0.005,4,40,low,wa,0.0,1,0,0
15m,500,2.0,0.25,0.1,0.005,4,30,low,poc,-0.0039244975556762,0,0,1
15m,500,2.0,0.25,0.1,0.005,4,30,low,wa,0.0,1,0,0
